PLATFORM_NUMBER,CYCLE_NUMBER,PLATFORM_TYPE,DIRECTION,time,latitude,longitude,PRES,PRES_QC,TEMP,TEMP_QC,PSAL,PSAL_QC
,,,,UTC,degrees_north,degrees_east,decibar,,degree_Celsius,,PSU,
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,962.8,1,9.273,1,35.407,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,988.0,1,9.089,1,35.387,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1012.9,1,8.927,1,35.371,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1038.0,1,8.731,1,35.348,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1062.8,1,8.61,1,35.346,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1087.9,1,8.481,1,35.337,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1113.2,1,8.312,1,35.32,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1138.0,1,8.153,1,35.307,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1162.9,1,7.941,1,35.283,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1188.3,1,7.755,1,35.263,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1212.6,1,7.571,1,35.244,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1237.4,1,7.396,1,35.225,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1262.8,1,7.249,1,35.209,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1288.0,1,7.127,1,35.197,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1312.7,1,7.009,1,35.185,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1337.7,1,6.861,1,35.17,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1362.6,1,6.718,1,35.158,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1387.4,1,6.545,1,35.14,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1412.5,1,6.421,1,35.128,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1437.8,1,6.259,1,35.112,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1462.7,1,6.086,1,35.094,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1488.3,1,5.931,1,35.079,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1512.8,1,5.763,1,35.063,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1538.1,1,5.621,1,35.05,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1563.0,1,5.488,1,35.037,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1588.1,1,5.336,1,35.023,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1613.1,1,5.171,1,35.008,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1637.8,1,5.034,1,34.995,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1662.5,1,4.895,1,34.983,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1687.5,1,4.74,1,34.969,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1712.5,1,4.578,1,34.954,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1737.6,1,4.427,1,34.941,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1762.7,1,4.307,1,34.93,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1787.9,1,4.217,1,34.922,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1813.1,1,4.122,1,34.913,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1838.2,1,3.991,1,34.901,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1863.0,1,3.859,1,34.89,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1888.2,1,3.751,1,34.881,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1913.3,1,3.654,1,34.872,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1937.7,1,3.553,1,34.863,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1963.1,1,3.452,1,34.855,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1977.1,1,3.408,1,34.851,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,0.1,1,29.447,3,32.247,3
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,0.9,1,29.462,3,32.188,3
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1.8,1,29.45,3,32.114,3
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,2.8,1,29.259,3,32.195,3
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,3.9,1,29.146,1,32.264,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,4.9,1,29.121,1,32.28,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,6.1,1,29.098,1,32.278,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,6.8,1,29.088,1,32.281,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,8.0,1,29.082,1,32.284,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,9.2,1,29.082,1,32.288,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,9.9,1,29.072,1,32.288,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,14.9,1,29.06,1,32.402,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,25.8,1,28.933,1,32.754,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,35.1,1,28.436,1,32.973,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,44.8,1,27.914,1,33.135,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,55.2,1,27.531,1,33.24,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,65.1,1,27.467,1,33.48,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,75.2,1,27.666,1,33.924,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,85.5,1,26.568,1,34.211,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,95.3,1,24.906,1,34.485,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,105.5,1,23.796,1,34.706,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,115.6,1,22.501,1,34.696,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,125.6,1,21.568,1,34.705,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,135.3,1,20.096,1,34.752,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,145.3,1,18.852,1,34.817,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,155.2,1,17.836,1,34.843,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,165.5,1,16.974,1,34.865,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,175.4,1,16.205,1,34.891,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,185.2,1,15.682,1,34.911,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,195.3,1,15.135,1,34.922,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,213.6,1,14.254,1,34.954,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,237.9,1,13.445,1,34.975,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,262.5,1,12.744,1,35.0,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,287.9,1,12.204,1,35.01,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,313.0,1,11.869,1,35.017,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,338.3,1,11.581,1,35.021,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,363.1,1,11.274,1,35.023,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,388.7,1,11.035,1,35.026,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,412.5,1,10.844,1,35.029,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,437.5,1,10.663,1,35.027,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,462.9,1,10.475,1,35.025,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,487.7,1,10.314,1,35.025,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,512.9,1,10.155,1,35.023,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,538.1,1,9.985,1,35.019,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,563.0,1,9.784,1,35.014,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,587.7,1,9.603,1,35.01,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,612.8,1,9.378,1,35.005,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,637.8,1,9.185,1,35.0,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,662.8,1,9.026,1,34.997,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,688.2,1,8.897,1,34.993,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,712.9,1,8.762,1,34.992,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,737.8,1,8.565,1,34.986,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,762.7,1,8.361,1,34.98,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,787.9,1,8.201,1,34.974,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,812.7,1,8.063,1,34.971,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,837.4,1,7.937,1,34.966,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,862.6,1,7.817,1,34.963,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,888.0,1,7.656,1,34.958,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,913.3,1,7.497,1,34.952,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,938.4,1,7.333,1,34.947,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,963.0,1,7.173,1,34.941,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,987.8,1,7.002,1,34.935,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1013.4,1,6.867,1,34.93,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1037.6,1,6.751,1,34.926,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1062.8,1,6.581,1,34.92,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1087.9,1,6.423,1,34.914,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1112.7,1,6.318,1,34.91,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1137.9,1,6.209,1,34.906,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1162.7,1,6.099,1,34.902,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1187.7,1,5.977,1,34.897,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1213.1,1,5.863,1,34.893,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1237.8,1,5.74,1,34.888,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1262.6,1,5.614,1,34.883,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1287.8,1,5.511,1,34.879,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1312.8,1,5.427,1,34.876,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1337.8,1,5.331,1,34.872,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1363.0,1,5.234,1,34.868,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1387.7,1,5.144,1,34.865,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1412.8,1,5.042,1,34.861,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1437.9,1,4.929,1,34.857,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1463.0,1,4.829,1,34.853,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1488.0,1,4.742,1,34.849,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1513.0,1,4.622,1,34.845,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1537.9,1,4.525,1,34.841,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1562.6,1,4.412,1,34.836,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1588.9,1,4.289,1,34.831,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1613.1,1,4.157,1,34.826,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1637.7,1,4.041,1,34.821,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1662.5,1,3.929,1,34.817,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1687.8,1,3.817,1,34.813,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1713.1,1,3.731,1,34.809,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1738.3,1,3.638,1,34.805,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1763.2,1,3.545,1,34.801,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1788.1,1,3.451,1,34.798,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1812.9,1,3.368,1,34.794,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1837.7,1,3.303,1,34.791,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1862.9,1,3.221,1,34.788,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1887.7,1,3.143,1,34.785,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1913.1,1,3.077,1,34.782,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1938.0,1,3.014,1,34.779,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1962.8,1,2.964,1,34.777,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,1987.4,1,2.894,1,34.774,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,2013.5,1,2.823,1,34.771,1
4903869,3,ARVOR,A,2025-03-26T14:04:19Z,15.666666666666666,87.3,2026.8,1,2.788,1,34.77,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,0.1,4,29.727,4,33.061,4
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,0.9,1,29.735,1,33.052,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,2.0,1,29.73,1,33.053,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,3.3,1,29.729,1,33.049,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,4.2,1,29.727,1,33.06,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,5.0,1,29.719,1,33.062,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,5.9,1,29.709,1,33.06,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,6.8,1,29.546,1,33.037,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,7.8,1,29.517,1,33.043,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,8.7,1,29.532,1,33.052,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,9.7,1,29.535,1,33.06,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,15.4,1,29.468,1,33.056,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,25.4,1,28.815,1,32.929,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,35.5,1,28.527,1,33.097,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,45.6,1,28.058,1,33.175,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,55.8,1,27.597,1,33.169,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,65.2,1,27.996,1,33.579,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,75.3,1,28.288,1,33.951,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,85.5,1,27.953,1,34.214,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,95.3,1,26.857,1,34.331,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,105.5,1,25.507,1,34.501,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,115.7,1,24.136,1,34.668,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,125.4,1,22.697,1,34.753,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,135.8,1,21.508,1,34.734,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,145.3,1,20.406,1,34.756,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,155.3,1,19.592,1,34.791,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,165.3,1,18.915,1,34.86,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,175.1,1,18.207,1,34.858,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,185.0,1,17.29,1,34.865,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,195.0,1,16.691,1,34.908,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,213.4,1,15.85,1,34.909,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,238.3,1,14.25,1,34.94,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,262.7,1,13.008,1,34.979,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,287.2,1,12.36,1,34.998,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,312.9,1,11.823,1,35.012,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,338.2,1,11.404,1,35.019,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,363.2,1,11.078,1,35.022,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,387.9,1,10.794,1,35.022,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,412.9,1,10.562,1,35.022,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,438.0,1,10.363,1,35.021,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,462.8,1,10.173,1,35.019,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,487.9,1,9.982,1,35.017,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,512.8,1,9.799,1,35.014,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,537.6,1,9.606,1,35.011,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,563.1,1,9.428,1,35.007,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,588.0,1,9.268,1,35.003,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,612.7,1,8.885,1,34.994,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,637.8,1,8.564,1,34.986,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,662.6,1,8.313,1,34.979,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,688.8,1,8.183,1,34.975,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,713.1,1,8.058,1,34.972,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,738.0,1,7.906,1,34.967,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,762.7,1,7.759,1,34.963,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,787.8,1,7.581,1,34.957,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,812.8,1,7.421,1,34.952,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,837.8,1,7.312,1,34.948,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,862.8,1,7.179,1,34.944,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,887.8,1,7.057,1,34.939,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,912.9,1,6.886,1,34.933,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,937.9,1,6.763,1,34.929,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,963.1,1,6.655,1,34.925,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,988.0,1,6.542,1,34.921,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1012.8,1,6.403,1,34.915,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1037.6,1,6.295,1,34.911,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1062.7,1,6.185,1,34.907,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1087.8,1,6.035,1,34.901,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1112.9,1,5.91,1,34.897,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1138.3,1,5.803,1,34.893,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1163.1,1,5.68,1,34.888,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1188.0,1,5.569,1,34.884,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1212.9,1,5.464,1,34.88,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1237.6,1,5.35,1,34.876,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1262.9,1,5.238,1,34.872,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1287.9,1,5.144,1,34.868,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1312.9,1,5.02,1,34.863,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1337.7,1,4.9,1,34.858,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1363.1,1,4.801,1,34.855,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1387.9,1,4.708,1,34.851,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1412.6,1,4.613,1,34.847,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1437.8,1,4.494,1,34.842,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1462.7,1,4.395,1,34.839,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1487.7,1,4.273,1,34.834,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1512.8,1,4.161,1,34.83,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1537.9,1,4.074,1,34.826,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1563.3,1,3.977,1,34.822,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1588.3,1,3.862,1,34.817,1
5907171,4,ARVOR,A,2025-03-26T14:12:47Z,13.666666666666666,88.8,1613.2,1,3.739,1,34.812,1
