platform_deployment,time,latitude,longitude,PRES,PRES_QC,TEMP,TEMP_QC,PSAL,PSAL_QC,POSITION_QC
,UTC,degrees_north,degrees_east,decibar,,degree_Celsius,,PSU,,
sea057_20220707,2022-07-07T20:05:34Z,24.09375,57.683733333333336,279.5532,1,20.3876,1,37.451958,1,1
sea057_20220707,2022-07-07T20:06:34Z,24.093866666666667,57.68365000000001,285.568,1,19.9052,1,37.33508,1,1
sea057_20220707,2022-07-07T20:07:34Z,24.093999999999998,57.68358333333334,291.3091,1,19.4252,1,37.22034,1,1
sea057_20220707,2022-07-07T20:08:34Z,24.094116666666665,57.68351666666668,297.0275,1,18.5611,1,37.020107,1,1
sea057_20220707,2022-07-07T20:09:34Z,24.094216666666664,57.683416666666666,303.0015,1,17.9993,1,36.88978,1,1
sea057_20220707,2022-07-07T20:10:34Z,24.09433333333333,57.68333333333333,309.0739,1,17.8167,1,36.84039,1,1
sea057_20220707,2022-07-07T20:11:34Z,24.09445,57.68323333333333,315.265,1,17.5943,1,36.792553,1,1
sea057_20220707,2022-07-07T20:12:34Z,24.094549999999995,57.68313333333334,321.4097,1,16.982,1,36.619953,1,1
sea057_20220707,2022-07-07T20:13:34Z,24.094666666666665,57.683033333333334,327.6305,1,16.3119,1,36.479733,1,1
sea057_20220707,2022-07-07T20:14:34Z,24.09476666666667,57.68291666666667,333.9472,1,15.8735,1,36.381348,1,1
sea057_20220707,2022-07-07T20:15:34Z,24.094866666666668,57.6828,340.4269,1,15.6801,1,36.337902,1,1
sea057_20220707,2022-07-07T20:16:34Z,24.094983333333335,57.682700000000004,346.8736,1,15.2987,1,36.249756,1,1
sea057_20220707,2022-07-07T20:17:34Z,24.09508333333333,57.68258333333333,353.3756,1,15.1116,1,36.20653,1,1
sea057_20220707,2022-07-07T20:18:34Z,24.09518333333333,57.68245,359.9673,1,15.0983,1,36.20706,1,1
sea057_20220707,2022-07-07T20:19:34Z,24.095299999999998,57.682333333333325,366.4865,1,15.1539,1,36.24375,1,1
sea057_20220707,2022-07-07T20:20:34Z,24.0954,57.682233333333336,372.6335,1,14.929,1,36.190544,1,1
sea057_20220707,2022-07-07T20:21:34Z,24.095516666666672,57.68211666666666,378.816,1,14.6799,1,36.123974,1,1
sea057_20220707,2022-07-07T20:22:34Z,24.09561666666667,57.682,384.9356,1,14.3955,1,36.07119,1,1
sea057_20220707,2022-07-07T20:23:35Z,24.095716666666664,57.6819,391.0635,1,14.2801,1,36.047905,1,1
sea057_20220707,2022-07-07T20:24:35Z,24.095833333333335,57.6818,397.4845,1,14.1192,1,36.036667,1,1
sea057_20220707,2022-07-07T20:25:35Z,24.095966666666662,57.681716666666674,403.7962,1,14.1015,1,36.02103,1,1
sea057_20220707,2022-07-07T20:26:35Z,24.0961,57.68163333333334,410.1645,1,14.0822,1,36.021294,1,1
sea057_20220707,2022-07-07T20:27:35Z,24.09623333333333,57.68155,416.5055,1,14.0252,1,36.01407,1,1
sea057_20220707,2022-07-07T20:28:35Z,24.096349999999997,57.68145,422.7433,1,13.9973,1,35.999832,1,1
sea057_20220707,2022-07-07T20:29:35Z,24.096449999999997,57.681333333333335,429.0274,1,13.8867,1,35.98451,1,1
sea057_20220707,2022-07-07T20:30:35Z,24.096566666666664,57.68121666666666,435.1807,1,13.8436,1,35.98127,1,1
sea057_20220707,2022-07-07T20:31:35Z,24.09666666666667,57.6811,441.3148,1,13.7805,1,35.964584,1,1
sea057_20220707,2022-07-07T20:32:35Z,24.09678333333333,57.681,447.3569,1,13.7264,1,35.960007,1,1
sea057_20220707,2022-07-07T20:33:35Z,24.096899999999998,57.68091666666666,453.3305,1,13.4913,1,35.92256,1,1
sea057_20220707,2022-07-07T20:34:35Z,24.097033333333336,57.68083333333334,459.7428,1,13.4562,1,35.92141,1,1
sea057_20220707,2022-07-07T20:35:35Z,24.097133333333332,57.680733333333336,466.1576,1,13.3982,1,35.911617,1,1
sea057_20220707,2022-07-07T20:36:35Z,24.09723333333333,57.68061666666667,472.4542,1,13.2832,1,35.899387,1,1
sea057_20220707,2022-07-07T20:37:35Z,24.097333333333335,57.6805,478.8309,1,13.2074,1,35.887455,1,1
sea057_20220707,2022-07-07T20:38:35Z,24.097450000000002,57.68039999999999,485.2844,1,13.1612,1,35.876797,1,1
sea057_20220707,2022-07-07T20:39:35Z,24.097566666666662,57.6803,491.7059,1,13.1476,1,35.882362,1,1
sea057_20220707,2022-07-07T20:40:35Z,24.097683333333332,57.68021666666667,498.1963,1,13.135,1,35.877834,1,1
sea057_20220707,2022-07-07T20:41:35Z,24.09781666666667,57.68011666666666,504.739,1,13.1088,1,35.871265,1,1
sea057_20220707,2022-07-07T20:42:35Z,24.097933333333337,57.680016666666674,510.7437,1,13.1019,1,35.874996,1,1
sea057_20220707,2022-07-07T20:43:35Z,24.098016666666663,57.67998333333333,507.0665,1,13.0956,1,35.876163,1,1
sea057_20220707,2022-07-07T20:44:35Z,24.098166666666664,57.679899999999996,495.4609,1,13.1256,1,35.87379,1,1
sea057_20220707,2022-07-07T20:45:35Z,24.098316666666665,57.67979999999999,488.6123,1,13.1306,1,35.880043,1,1
sea057_20220707,2022-07-07T20:46:35Z,24.098450000000003,57.679700000000004,482.2426,1,13.1475,1,35.88541,1,1
sea057_20220707,2022-07-07T20:47:35Z,24.09856666666667,57.67961666666667,476.0678,1,13.1985,1,35.88677,1,1
sea057_20220707,2022-07-07T20:48:35Z,24.09868333333333,57.679516666666665,469.8921,1,13.284,1,35.900864,1,1
sea057_20220707,2022-07-07T20:49:35Z,24.098799999999997,57.679416666666675,463.6473,1,13.3281,1,35.907352,1,1
sea057_20220707,2022-07-07T20:50:35Z,24.098900000000004,57.679316666666665,457.4368,1,13.441,1,35.9207,1,1
sea057_20220707,2022-07-07T20:51:35Z,24.099016666666664,57.67921666666666,451.1854,1,13.473,1,35.92526,1,1
sea057_20220707,2022-07-07T20:52:35Z,24.09913333333333,57.67911666666667,444.8077,1,13.7061,1,35.967804,1,1
sea057_20220707,2022-07-07T20:53:35Z,24.099249999999998,57.678999999999995,438.3763,1,13.7308,1,35.971386,1,1
sea057_20220707,2022-07-07T20:54:35Z,24.099349999999998,57.67888333333334,431.8746,1,13.8383,1,35.98878,1,1
sea057_20220707,2022-07-07T20:55:35Z,24.099466666666665,57.67876666666666,425.4662,1,13.9678,1,36.00924,1,1
sea057_20220707,2022-07-07T20:56:36Z,24.099566666666668,57.67865,419.3421,1,13.9882,1,36.0085,1,1
sea057_20220707,2022-07-07T20:57:36Z,24.099666666666668,57.678549999999994,413.3393,1,14.0062,1,36.02124,1,1
sea057_20220707,2022-07-07T20:58:36Z,24.099783333333335,57.67846666666666,407.4225,1,14.0231,1,36.01807,1,1
sea057_20220707,2022-07-07T20:59:36Z,24.099916666666665,57.67838333333334,401.478,1,14.0575,1,36.020958,1,1
sea057_20220707,2022-07-07T21:00:36Z,24.100033333333332,57.67830000000001,395.6406,1,14.0675,1,36.022335,1,1
sea057_20220707,2022-07-07T21:01:36Z,24.10015,57.67821666666667,389.8617,1,14.292,1,36.062145,1,1
sea057_20220707,2022-07-07T21:02:36Z,24.10025,57.67811666666667,383.7403,1,14.5681,1,36.117016,1,1
sea057_20220707,2022-07-07T21:03:36Z,24.100350000000002,57.678000000000004,377.3761,1,14.7797,1,36.161186,1,1
sea057_20220707,2022-07-07T21:04:36Z,24.100450000000002,57.67788333333333,371.0584,1,14.9121,1,36.18714,1,1
sea057_20220707,2022-07-07T21:05:36Z,24.10056666666667,57.6778,364.8244,1,14.952,1,36.187912,1,1
sea057_20220707,2022-07-07T21:06:36Z,24.100683333333336,57.67771666666666,358.5827,1,14.9789,1,36.201534,1,1
sea057_20220707,2022-07-07T21:07:36Z,24.100799999999996,57.67764999999999,352.3422,1,15.2145,1,36.242638,1,1
sea057_20220707,2022-07-07T21:08:36Z,24.100933333333334,57.67756666666667,346.1193,1,15.5214,1,36.31787,1,1
sea057_20220707,2022-07-07T21:09:36Z,24.10105,57.677499999999995,339.8288,1,15.583,1,36.334457,1,1
sea057_20220707,2022-07-07T21:10:36Z,24.10118333333333,57.67741666666667,333.5721,1,16.1397,1,36.4686,1,1
sea057_20220707,2022-07-07T21:11:36Z,24.1013,57.67735,327.2167,1,16.4163,1,36.53625,1,1
sea057_20220707,2022-07-07T21:12:36Z,24.10143333333333,57.67728333333333,320.8547,1,16.9227,1,36.636246,1,1
sea057_20220707,2022-07-07T21:13:36Z,24.101566666666667,57.677216666666666,314.412,1,17.282,1,36.705944,1,1
sea057_20220707,2022-07-07T21:14:36Z,24.101683333333334,57.67713333333333,307.8589,1,17.5952,1,36.80229,1,1
sea057_20220707,2022-07-07T21:15:36Z,24.101816666666664,57.677049999999994,301.4083,1,18.1085,1,36.938656,1,1
sea057_20220707,2022-07-07T21:16:36Z,24.10193333333333,57.676950000000005,295.0084,1,18.6418,1,37.086132,1,1
sea057_20220707,2022-07-07T21:17:36Z,24.102050000000002,57.67686666666667,288.5467,1,19.1647,1,37.198143,1,1
sea057_20220707,2022-07-07T21:18:36Z,24.102149999999998,57.67674999999999,281.8418,1,19.7475,1,37.334904,1,1
sea057_20220707,2022-07-07T21:19:36Z,24.102266666666665,57.67665,275.4477,1,20.3192,1,37.465324,1,1
sea057_20220707,2022-07-07T21:20:36Z,24.102383333333332,57.67655,269.1916,1,20.7923,1,37.565178,1,1
sea057_20220707,2022-07-07T21:21:36Z,24.102483333333332,57.67645000000001,263.011,1,20.599,1,37.4183,1,1
sea057_20220707,2022-07-07T21:22:36Z,24.102583333333335,57.67635,257.0387,1,20.1371,1,37.204025,1,1
sea057_20220707,2022-07-07T21:23:36Z,24.102666666666664,57.67623333333333,251.2932,1,21.4138,1,37.603813,1,1
sea057_20220707,2022-07-07T21:24:36Z,24.10276666666667,57.67613333333334,245.5067,1,21.5024,1,37.633606,1,1
sea057_20220707,2022-07-07T21:25:36Z,24.102866666666667,57.67603333333333,239.4429,1,21.8384,1,37.69183,1,1
sea057_20220707,2022-07-07T21:26:36Z,24.102966666666664,57.67591666666667,233.7129,1,21.3102,1,37.452408,1,1
sea057_20220707,2022-07-07T21:27:36Z,24.10306666666667,57.67581666666667,228.1067,1,21.0616,1,37.312645,1,1
sea057_20220707,2022-07-07T21:28:36Z,24.103166666666667,57.67573333333333,222.4555,1,20.651,1,37.09322,1,1
sea057_20220707,2022-07-07T21:29:37Z,24.103283333333334,57.67565,216.2017,1,20.6113,1,37.081917,1,1
sea057_20220707,2022-07-07T21:30:37Z,24.103416666666664,57.67556666666666,209.8343,1,20.4552,1,36.993004,1,1
sea057_20220707,2022-07-07T21:31:37Z,24.103550000000002,57.67548333333334,203.663,1,20.7906,1,37.078133,1,1
sea057_20220707,2022-07-07T21:32:37Z,24.103666666666662,57.6754,197.5539,1,21.3006,1,37.246063,1,1
sea057_20220707,2022-07-07T21:33:37Z,24.103783333333332,57.67533333333334,191.5864,1,20.9003,1,37.057438,1,1
sea057_20220707,2022-07-07T21:34:37Z,24.1039,57.67523333333334,185.7217,1,21.9322,1,37.404026,1,1
sea057_20220707,2022-07-07T21:35:37Z,24.103999999999996,57.67515,180.013,1,23.334,1,37.939438,1,1
sea057_20220707,2022-07-07T21:36:37Z,24.104116666666663,57.675066666666666,174.0871,1,23.6052,1,38.028122,1,1
sea057_20220707,2022-07-07T21:37:37Z,24.10421666666667,57.67498333333333,168.1077,1,24.6716,1,38.43054,1,1
sea057_20220707,2022-07-07T21:38:37Z,24.104333333333336,57.674899999999994,161.9307,1,24.5827,1,38.318916,1,1
sea057_20220707,2022-07-07T21:39:37Z,24.104449999999996,57.67478333333334,155.4118,1,24.1277,1,38.03362,1,1
sea057_20220707,2022-07-07T21:40:37Z,24.104550000000003,57.67466666666666,149.0877,1,23.8594,1,37.878742,1,1
sea057_20220707,2022-07-07T21:41:37Z,24.10465,57.674549999999996,143.0115,1,24.2417,1,37.934658,1,1
sea057_20220707,2022-07-07T21:42:37Z,24.10475,57.67444999999999,136.8429,1,24.8941,1,38.1077,1,1
sea057_20220707,2022-07-07T21:43:37Z,24.104866666666666,57.674350000000004,130.7949,1,24.4955,1,37.780968,1,1
sea057_20220707,2022-07-07T21:44:37Z,24.104983333333333,57.67425,124.7238,1,24.4841,1,37.75744,1,1
sea057_20220707,2022-07-07T21:45:37Z,24.105116666666664,57.67418333333333,118.8289,1,22.43,1,36.771114,1,1
sea057_20220707,2022-07-07T21:46:37Z,24.10523333333333,57.674099999999996,113.1477,1,22.0499,1,36.60636,1,1
sea057_20220707,2022-07-07T21:47:37Z,24.105349999999998,57.674033333333334,107.5213,1,22.2348,1,36.591015,1,1
sea057_20220707,2022-07-07T21:48:37Z,24.105466666666665,57.673966666666665,102.044,1,22.4101,1,36.525513,1,1
sea057_20220707,2022-07-07T21:49:37Z,24.105583333333335,57.673883333333336,96.3011,1,22.4796,1,36.531338,1,1
sea057_20220707,2022-07-07T21:50:37Z,24.10568333333333,57.673783333333326,90.606,1,22.7683,1,36.572655,1,1
sea057_20220707,2022-07-07T21:51:37Z,24.10578333333334,57.67368333333334,85.0171,1,22.9075,1,36.56382,1,1
sea057_20220707,2022-07-07T21:52:37Z,24.105883333333335,57.67358333333333,79.0814,1,23.1415,1,36.596054,1,1
sea057_20220707,2022-07-07T21:53:37Z,24.10598333333333,57.67348333333333,73.1918,1,23.2318,1,36.600487,1,1
sea057_20220707,2022-07-07T21:54:37Z,24.10608333333333,57.67338333333334,67.2654,1,23.4095,1,36.61929,1,1
sea057_20220707,2022-07-07T21:55:37Z,24.106183333333334,57.67328333333333,61.3763,1,23.4992,1,36.620056,1,1
sea057_20220707,2022-07-07T21:56:37Z,24.10626666666667,57.673166666666674,55.5287,1,23.4299,1,36.544823,1,1
sea057_20220707,2022-07-07T21:57:37Z,24.106366666666666,57.673066666666664,49.8342,1,23.6484,1,36.564846,1,1
sea057_20220707,2022-07-07T21:58:37Z,24.106466666666666,57.672983333333335,44.4341,1,23.8523,1,36.55784,1,1
sea057_20220707,2022-07-07T21:59:37Z,24.106566666666662,57.672883333333324,39.1653,1,24.1479,1,36.551952,1,1
sea057_20220707,2022-07-07T22:00:37Z,24.10665,57.672783333333335,33.2865,1,25.0315,1,36.54515,1,1
sea057_20220707,2022-07-07T22:01:38Z,24.10675,57.672666666666665,26.9294,1,25.7456,1,36.570614,1,1
sea057_20220707,2022-07-07T22:02:38Z,24.106866666666665,57.67258333333333,21.2601,1,26.6175,1,36.594357,1,1
sea057_20220707,2022-07-07T22:03:38Z,24.106949999999998,57.672533333333334,17.2626,1,31.1622,1,36.880077,1,1
sea057_20220707,2022-07-07T22:04:38Z,24.107033333333334,57.67248333333334,12.3369,1,31.3788,1,36.91695,1,1
sea057_20220707,2022-07-07T22:05:38Z,24.10713333333333,57.6724,7.1576,1,31.3076,1,36.939884,1,1
sea057_20220707,2022-07-07T22:06:38Z,24.10715,57.6724,1.4198,1,31.3606,1,36.914593,1,1
sea057_20220707,2022-07-07T22:07:38Z,24.103716666666667,57.684349999999995,1.9077,1,31.343,1,36.92855,1,1
sea057_20220707,2022-07-07T22:08:38Z,24.103716666666667,57.684349999999995,2.0916,1,31.3648,1,36.908268,1,1
sea057_20220707,2022-07-07T22:09:38Z,24.103700000000003,57.68436666666666,2.1618,1,31.358,1,36.921333,1,1
sea057_20220707,2022-07-07T22:10:38Z,24.103683333333333,57.684400000000004,2.1576,1,31.3471,1,36.92405,1,1
sea057_20220707,2022-07-07T22:11:38Z,24.103666666666662,57.68449999999999,1.9983,1,31.3643,1,36.90981,1,1
sea057_20220707,2022-07-07T22:12:38Z,24.103666666666662,57.68451666666667,0.3005,1,31.3719,1,36.91978,1,1
sea057_20220707,2022-07-07T22:13:38Z,24.103666666666662,57.68451666666667,0.4673,1,31.3712,1,36.922375,1,1
sea057_20220707,2022-07-07T22:14:38Z,24.103666666666662,57.68451666666667,0.5743,1,31.3676,1,36.92337,1,1
sea057_20220707,2022-07-07T22:15:38Z,24.103666666666662,57.68455000000001,5.7771,1,31.3902,1,36.9247,1,1
sea057_20220707,2022-07-07T22:16:38Z,24.103683333333333,57.68461666666667,8.0755,1,31.3875,1,36.920567,1,1
sea057_20220707,2022-07-07T22:17:38Z,24.103716666666667,57.68465,10.1534,1,31.396,1,36.91936,1,1
sea057_20220707,2022-07-07T22:18:38Z,24.103733333333334,57.68468333333333,11.7788,1,31.3927,1,36.922043,1,1
sea057_20220707,2022-07-07T22:19:38Z,24.10376666666667,57.68470000000001,13.4519,1,31.3895,1,36.919174,1,1
sea057_20220707,2022-07-07T22:20:38Z,24.1038,57.68471666666666,15.1472,1,31.3937,1,36.91974,1,1
sea057_20220707,2022-07-07T22:21:38Z,24.103833333333334,57.684733333333334,16.9097,1,31.0493,1,36.87183,1,1
sea057_20220707,2022-07-07T22:22:38Z,24.103883333333336,57.684733333333334,18.3867,1,29.6022,1,36.78316,1,1
sea057_20220707,2022-07-07T22:23:38Z,24.103883333333336,57.684733333333334,18.2547,1,29.684,1,36.778435,1,1
sea057_20220707,2022-07-07T22:24:38Z,24.1039,57.68475,16.4358,1,31.2548,1,36.879433,1,1
sea057_20220707,2022-07-07T22:25:38Z,24.10393333333333,57.68481666666666,10.841,1,31.4015,1,36.913258,1,1
sea057_20220707,2022-07-07T22:26:38Z,24.10393333333333,57.68496666666667,2.6905,1,31.393,1,36.91747,1,1
sea057_20220707,2022-07-07T22:27:38Z,24.103433333333335,57.686166666666665,2.3944,1,31.3894,1,36.91355,1,1
sea057_20220707,2022-07-07T22:28:38Z,24.103400000000004,57.68619999999999,2.0054,1,31.3885,1,36.91177,1,1
sea057_20220707,2022-07-07T22:29:38Z,24.103400000000004,57.68625,2.1361,1,31.3879,1,36.913837,1,1
sea057_20220707,2022-07-07T22:30:38Z,24.103400000000004,57.68631666666667,2.2411,1,31.3825,1,36.916317,1,1
sea057_20220707,2022-07-07T22:31:38Z,24.103400000000004,57.68634999999999,2.1302,1,31.3819,1,36.916077,1,1
sea057_20220707,2022-07-07T22:32:38Z,24.10336666666667,57.686433333333326,2.0729,1,31.3877,1,36.91754,1,1
sea057_20220707,2022-07-07T22:33:38Z,24.10335,57.686499999999995,2.016,1,31.3958,1,36.913685,1,1
sea057_20220707,2022-07-07T22:34:39Z,24.10335,57.686550000000004,2.195,1,31.3975,1,36.913143,1,1
sea057_20220707,2022-07-07T22:35:39Z,24.103316666666668,57.6866,2.154,1,31.3904,1,36.917816,1,1
sea057_20220707,2022-07-07T22:36:39Z,24.10333333333333,57.68666666666666,2.1566,1,31.3893,1,36.916176,1,1
sea057_20220707,2022-07-07T22:37:39Z,24.103316666666668,57.686749999999996,2.3517,1,31.3806,1,36.915237,1,1
sea057_20220707,2022-07-07T22:38:39Z,24.103316666666668,57.68678333333334,2.0389,1,31.3827,1,36.91471,1,1
sea057_20220707,2022-07-07T22:39:39Z,24.103299999999997,57.68683333333333,2.0135,1,31.3795,1,36.917183,1,1
sea057_20220707,2022-07-07T22:40:39Z,24.103266666666666,57.68688333333333,2.2479,1,31.3847,1,36.913334,1,1
sea057_20220707,2022-07-07T22:41:39Z,24.103266666666666,57.68696666666666,2.1167,1,31.3847,1,36.916843,1,1
sea057_20220707,2022-07-07T22:42:39Z,24.103250000000003,57.68703333333333,2.2122,1,31.3782,1,36.91296,1,1
sea057_20220707,2022-07-07T22:43:39Z,24.103233333333332,57.68711666666666,2.121,1,31.3788,1,36.912476,1,1
sea057_20220707,2022-07-07T22:44:39Z,24.103216666666672,57.68718333333333,2.1873,1,31.3778,1,36.91853,1,1
sea057_20220707,2022-07-07T22:45:39Z,24.10318333333333,57.68724999999999,2.2229,1,31.3752,1,36.916405,1,1
sea057_20220707,2022-07-07T22:46:39Z,24.103149999999996,57.68731666666666,2.0132,1,31.3802,1,36.914062,1,1
sea057_20220707,2022-07-07T22:47:39Z,24.103133333333336,57.6874,2.1558,1,31.3761,1,36.915554,1,1
sea057_20220707,2022-07-07T22:48:39Z,24.1031,57.68746666666666,2.1612,1,31.3821,1,36.91325,1,1
sea057_20220707,2022-07-07T22:49:39Z,24.103083333333334,57.68751666666667,2.1155,1,31.3881,1,36.91516,1,1
sea057_20220707,2022-07-07T22:50:39Z,24.10303333333333,57.6876,2.1019,1,31.3836,1,36.91015,1,1
sea057_20220707,2022-07-07T22:51:39Z,24.102999999999998,57.68768333333334,2.2803,1,31.383,1,36.912598,1,1
sea057_20220707,2022-07-07T22:52:39Z,24.102966666666664,57.68775000000001,2.0098,1,31.3849,1,36.912937,1,1
sea057_20220707,2022-07-07T22:53:39Z,24.102950000000003,57.6878,2.1586,1,31.3859,1,36.914997,1,1
sea057_20220707,2022-07-07T22:54:39Z,24.10288333333333,57.687900000000006,2.1243,1,31.3869,1,36.913925,1,1
sea057_20220707,2022-07-07T22:55:39Z,24.102833333333333,57.68796666666667,2.1726,1,31.3878,1,36.91503,1,1
sea057_20220707,2022-07-07T22:56:39Z,24.102816666666666,57.688050000000004,2.1253,1,31.3893,1,36.91266,1,1
sea057_20220707,2022-07-07T22:57:39Z,24.10278333333333,57.68808333333333,2.1108,1,31.381,1,36.913692,1,1
sea057_20220707,2022-07-07T22:58:39Z,24.102733333333337,57.688183333333335,2.1878,1,31.3858,1,36.914528,1,1
sea057_20220707,2022-07-07T22:59:39Z,24.102716666666666,57.68826666666667,2.1798,1,31.3799,1,36.913696,1,1
sea057_20220707,2022-07-07T23:00:39Z,24.102699999999995,57.688316666666665,2.1832,1,31.38,1,36.916283,1,1
sea057_20220707,2022-07-07T23:01:39Z,24.102666666666664,57.68836666666666,2.1983,1,31.3842,1,36.915657,1,1
sea057_20220707,2022-07-07T23:02:39Z,24.102633333333333,57.68848333333334,2.0567,1,31.3795,1,36.916172,1,1
sea057_20220707,2022-07-07T23:03:40Z,24.10261666666667,57.68855,2.2111,1,31.3804,1,36.912777,1,1
sea057_20220707,2022-07-07T23:04:40Z,24.102583333333335,57.68861666666667,2.0585,1,31.3772,1,36.913834,1,1
sea057_20220707,2022-07-07T23:05:40Z,24.102583333333335,57.68865000000001,2.1265,1,31.3785,1,36.915165,1,1
sea057_20220707,2022-07-07T23:06:40Z,24.102549999999997,57.688766666666666,2.1883,1,31.3895,1,36.914352,1,1
sea057_20220707,2022-07-07T23:07:40Z,24.102533333333334,57.68885,2.1394,1,31.3832,1,36.9143,1,1
sea057_20220707,2022-07-07T23:08:40Z,24.102500000000003,57.68893333333334,2.1529,1,31.3865,1,36.91515,1,1
sea057_20220707,2022-07-07T23:09:40Z,24.102500000000003,57.68893333333334,2.0652,1,31.381,1,36.910515,1,1
sea057_20220707,2022-07-07T23:10:40Z,24.102449999999997,57.689049999999995,2.1183,1,31.3783,1,36.908726,1,1
sea057_20220707,2022-07-07T23:11:40Z,24.102433333333337,57.68911666666666,2.0758,1,31.3729,1,36.897408,1,1
sea057_20220707,2022-07-07T23:12:40Z,24.102416666666667,57.68916666666667,2.2351,1,31.3743,1,36.8971,1,1
sea057_20220707,2022-07-07T23:13:40Z,24.102416666666667,57.6892,2.1518,1,31.38,1,36.907505,1,1
sea057_20220707,2022-07-07T23:14:40Z,24.102383333333332,57.689283333333336,2.2096,1,31.3696,1,36.89783,1,1
sea057_20220707,2022-07-07T23:15:40Z,24.102366666666665,57.68938333333334,2.0854,1,31.3715,1,36.898785,1,1
sea057_20220707,2022-07-07T23:16:40Z,24.10233333333333,57.689466666666675,2.0752,1,31.3782,1,36.908016,1,1
sea057_20220707,2022-07-07T23:17:40Z,24.1023,57.689499999999995,2.2354,1,31.3819,1,36.912174,1,1
sea057_20220707,2022-07-07T23:18:40Z,24.102266666666665,57.689600000000006,2.2534,1,31.3735,1,36.906345,1,1
sea057_20220707,2022-07-07T23:19:40Z,24.102233333333334,57.68968333333334,2.138,1,31.3775,1,36.90872,1,1
sea057_20220707,2022-07-07T23:20:40Z,24.102216666666664,57.689750000000004,2.1229,1,31.3669,1,36.908146,1,1
sea057_20220707,2022-07-07T23:21:40Z,24.1022,57.689816666666665,2.2244,1,31.3761,1,36.910736,1,1
sea057_20220707,2022-07-07T23:22:40Z,24.102183333333333,57.689916666666676,2.0896,1,31.3822,1,36.90914,1,1
sea057_20220707,2022-07-07T23:23:40Z,24.102149999999998,57.68999999999999,2.2312,1,31.3811,1,36.910713,1,1
sea057_20220707,2022-07-07T23:24:40Z,24.102116666666667,57.690066666666674,2.1433,1,31.375,1,36.91405,1,1
sea057_20220707,2022-07-07T23:25:40Z,24.102083333333333,57.69011666666667,2.2768,1,31.3777,1,36.91238,1,1
sea057_20220707,2022-07-07T23:26:40Z,24.102066666666662,57.69021666666666,2.075,1,31.3793,1,36.911587,1,1
sea057_20220707,2022-07-07T23:27:40Z,24.102016666666668,57.69031666666667,2.1534,1,31.3821,1,36.91179,1,1
sea057_20220707,2022-07-07T23:28:40Z,24.101983333333337,57.69036666666666,2.1667,1,31.3771,1,36.912205,1,1
sea057_20220707,2022-07-07T23:29:41Z,24.101983333333337,57.69043333333334,1.9488,1,31.3822,1,36.911522,1,1
sea057_20220707,2022-07-07T23:30:41Z,24.10193333333333,57.69053333333333,2.263,1,31.374,1,36.910896,1,1
sea057_20220707,2022-07-07T23:31:41Z,24.10186666666667,57.690599999999996,2.0771,1,31.3728,1,36.91193,1,1
sea057_20220707,2022-07-07T23:32:41Z,24.101816666666664,57.69066666666666,2.245,1,31.3692,1,36.913635,1,1
sea057_20220707,2022-07-07T23:33:41Z,24.101800000000004,57.69068333333333,2.0866,1,31.3707,1,36.912235,1,1
sea057_20220707,2022-07-07T23:34:41Z,24.10175,57.6908,2.0901,1,31.3757,1,36.911816,1,1
sea057_20220707,2022-07-07T23:35:41Z,24.10171666666667,57.69085,2.1999,1,31.3712,1,36.91242,1,1
sea057_20220707,2022-07-07T23:36:41Z,24.101683333333334,57.690933333333334,2.1809,1,31.372,1,36.91096,1,1
sea057_20220707,2022-07-07T23:37:41Z,24.101683333333334,57.69095000000001,2.1541,1,31.3761,1,36.912823,1,1
sea057_20220707,2022-07-07T23:38:41Z,24.1016,57.69108333333334,2.1185,1,31.3844,1,36.91254,1,1
sea057_20220707,2022-07-07T23:39:41Z,24.101549999999996,57.69116666666667,2.1922,1,31.3705,1,36.911747,1,1
sea057_20220707,2022-07-07T23:40:41Z,24.1015,57.691250000000004,2.0407,1,31.3796,1,36.911106,1,1
sea057_20220707,2022-07-07T23:41:41Z,24.1015,57.691266666666664,2.0435,1,31.3702,1,36.912292,1,1
sea057_20220707,2022-07-07T23:42:41Z,24.10143333333333,57.691383333333334,2.1487,1,31.3808,1,36.9123,1,1
sea057_20220707,2022-07-07T23:43:41Z,24.101399999999998,57.69141666666666,2.0711,1,31.3787,1,36.913303,1,1
sea057_20220707,2022-07-07T23:44:41Z,24.101350000000004,57.69148333333332,2.3073,1,31.3808,1,36.914772,1,1
sea057_20220707,2022-07-07T23:45:41Z,24.10131666666667,57.69153333333334,2.0925,1,31.3807,1,36.91386,1,1
sea057_20220707,2022-07-07T23:46:41Z,24.101249999999997,57.69163333333333,2.1652,1,31.3787,1,36.911602,1,1
sea057_20220707,2022-07-07T23:47:41Z,24.101216666666666,57.691716666666665,2.1906,1,31.3702,1,36.908443,1,1
sea057_20220707,2022-07-07T23:48:41Z,24.101166666666668,57.69176666666667,2.1526,1,31.3741,1,36.91479,1,1
sea057_20220707,2022-07-07T23:49:41Z,24.101166666666668,57.691783333333326,2.1237,1,31.3715,1,36.913887,1,1
sea057_20220707,2022-07-07T23:50:41Z,24.101116666666666,57.691900000000004,2.1367,1,31.374,1,36.912872,1,1
sea057_20220707,2022-07-07T23:51:41Z,24.10105,57.69198333333334,2.176,1,31.3687,1,36.917034,1,1
sea057_20220707,2022-07-07T23:52:41Z,24.10105,57.69206666666667,2.1262,1,31.3741,1,36.912136,1,1
